Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-7gnq,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: hedonic,Spreadsheet: uti,Manipulation: Spreadsheet,branch-4sm5
8,1747166656629,"13/05/2025, 20:04:16",1747148656629,-5,"13/05/2025, 10:04:16",226982,11,task-a3hj,,46152589,13415624,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x893,,None_cue,7,No Cue,Spreadsheet1,1,Display 1,Screen 6,hdb9ih,4,continue,,8865,8849,8865,8865,8849,8865,1,0,0,,Click To Continue,Continue Button,3,object-625,Display 1,no_hed_hd.png,no_uti_hd.png,,consent
9,1747166663489,"13/05/2025, 20:04:23",1747148663489,-5,"13/05/2025, 10:04:23",226982,11,task-a3hj,,46152589,13415624,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x893,,None_cue,7,No Cue,Spreadsheet1,1,Display 1,Screen 7,anxxu9,5,response,40,5728,6879,6891.000000000015,5728,6879,6891.000000000015,1,1163.0000000000146,0,,Single Number Entry,Single Number Entry,6,object-73,Display 1,no_hed_hd.png,no_uti_hd.png,,consent
10,1747166663491,"13/05/2025, 20:04:23",1747148663491,-5,"13/05/2025, 10:04:23",226982,11,task-a3hj,,46152589,13415624,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x893,,None_cue,7,No Cue,Spreadsheet1,1,Display 1,Screen 7,anxxu9,5,response,Unlikely,2150,6879,6893,2150,6879,6893,1,4743,0,,Rating Scale,Rating Scale,4,object-71,Display 1,no_hed_hd.png,no_uti_hd.png,,consent
11,1747166672038,"13/05/2025, 20:04:32",1747148672038,-5,"13/05/2025, 10:04:32",226982,11,task-a3hj,,46152589,13415624,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x893,,None_cue,7,No Cue,Spreadsheet1,1,Display 1,Screen 9,vsokun,6,continue,,8560,8556,8560,8560,8556,8560,1,0,0,,Click To Continue,Continue Button,6,object-125,Display 1,no_hed_hd.png,no_uti_hd.png,,consent
12,1747166672038,"13/05/2025, 20:04:32",1747148672038,-5,"13/05/2025, 10:04:32",226982,11,task-a3hj,,46152589,13415624,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x893,,None_cue,7,No Cue,Spreadsheet1,1,Display 1,Screen 9,vsokun,6,response,Slightly valuable,2843,8556,8561,2843,8556,8561,1,5718,0,,Rating Scale,Rating Scale,3,object-103,Display 1,no_hed_hd.png,no_uti_hd.png,,consent
13,1747166672038,"13/05/2025, 20:04:32",1747148672038,-5,"13/05/2025, 10:04:32",226982,11,task-a3hj,,46152589,13415624,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x893,,None_cue,7,No Cue,Spreadsheet1,1,Display 1,Screen 9,vsokun,6,response,Trust a lot,5255,8556,8561,5255,8556,8561,1,3306,0,,Rating Scale,Rating Scale,5,object-105,Display 1,no_hed_hd.png,no_uti_hd.png,,consent
14,1747166682146,"13/05/2025, 20:04:42",1747148682146,-5,"13/05/2025, 10:04:42",226982,11,task-a3hj,,46152589,13415624,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x893,,None_cue,7,No Cue,Spreadsheet1,1,Display 2,Screen 2,7hdzze,1,continue,,10103,10087,10103,10103,10087,10103,1,0,0,,Click To Continue,Continue Button,3,object-50,Display 2,no_uti_choc.png,no_hed_choc.png,,consent
15,1747166693159,"13/05/2025, 20:04:53",1747148693159,-5,"13/05/2025, 10:04:53",226982,11,task-a3hj,,46152589,13415624,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x893,,None_cue,7,No Cue,Spreadsheet1,1,Display 2,Screen 3,9p8xm6,2,response,2,10166,11022,11032,10166,11022,11032,1,866,0,,Single Number Entry,Single Number Entry,6,object-58,Display 2,no_uti_choc.png,no_hed_choc.png,,consent
16,1747166693161,"13/05/2025, 20:04:53",1747148693161,-5,"13/05/2025, 10:04:53",226982,11,task-a3hj,,46152589,13415624,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x893,,None_cue,7,No Cue,Spreadsheet1,1,Display 2,Screen 3,9p8xm6,2,response,Very unlikely,2171,11022,11032,2171,11022,11032,1,8861,0,,Rating Scale,Rating Scale,4,object-56,Display 2,no_uti_choc.png,no_hed_choc.png,,consent
17,1747166700112,"13/05/2025, 20:05:00",1747148700112,-5,"13/05/2025, 10:05:00",226982,11,task-a3hj,,46152589,13415624,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x893,,None_cue,7,No Cue,Spreadsheet1,1,Display 2,Screen 6,buudn6,3,continue,,6970.000000000015,6959,6970.000000000015,6970.000000000015,6959,6970.000000000015,1,0,0,,Click To Continue,Continue Button,6,object-126,Display 2,no_uti_choc.png,no_hed_choc.png,,consent
18,1747166700112,"13/05/2025, 20:05:00",1747148700112,-5,"13/05/2025, 10:05:00",226982,11,task-a3hj,,46152589,13415624,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x893,,None_cue,7,No Cue,Spreadsheet1,1,Display 2,Screen 6,buudn6,3,response,Slightly valuable,3260,6959,6970.000000000015,3260,6959,6970.000000000015,1,3710.0000000000146,0,,Rating Scale,Rating Scale,3,object-111,Display 2,no_uti_choc.png,no_hed_choc.png,,consent
19,1747166700112,"13/05/2025, 20:05:00",1747148700112,-5,"13/05/2025, 10:05:00",226982,11,task-a3hj,,46152589,13415624,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x893,,None_cue,7,No Cue,Spreadsheet1,1,Display 2,Screen 6,buudn6,3,response,Trust very little,6109,6959,6970.000000000015,6109,6959,6970.000000000015,1,861.0000000000146,0,,Rating Scale,Rating Scale,5,object-113,Display 2,no_uti_choc.png,no_hed_choc.png,,consent
20,1747166757391,"13/05/2025, 20:05:57",1747148757391,-5,"13/05/2025, 10:05:57",226982,11,task-a3hj,,46152589,13415624,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x893,,None_cue,7,No Cue,Spreadsheet1,1,Display 2,Screen 4,auj52o,4,continue,,57288,57271,57288,57288,57271,57288,1,0,0,,Click To Continue,Continue Button,3,object-80,Display 2,no_uti_choc.png,no_hed_choc.png,,consent
21,1747166766796,"13/05/2025, 20:06:06",1747148766796,-5,"13/05/2025, 10:06:06",226982,11,task-a3hj,,46152589,13415624,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x893,,None_cue,7,No Cue,Spreadsheet1,1,Display 2,Screen 5,6bvrh3,5,response,3,6437,9406,9423,6437,9406,9423,1,2986,0,,Single Number Entry,Single Number Entry,6,object-88,Display 2,no_uti_choc.png,no_hed_choc.png,,consent
22,1747166766796,"13/05/2025, 20:06:06",1747148766796,-5,"13/05/2025, 10:06:06",226982,11,task-a3hj,,46152589,13415624,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x893,,None_cue,7,No Cue,Spreadsheet1,1,Display 2,Screen 5,6bvrh3,5,response,Somewhat unlikely,3964,9406,9423,3964,9406,9423,1,5459,0,,Rating Scale,Rating Scale,4,object-86,Display 2,no_uti_choc.png,no_hed_choc.png,,consent
23,1747166771356,"13/05/2025, 20:06:11",1747148771356,-5,"13/05/2025, 10:06:11",226982,11,task-a3hj,,46152589,13415624,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x893,,None_cue,7,No Cue,Spreadsheet1,1,Display 2,Screen 7,zwgmqn,6,continue,,4579.000000000029,4564,4579.000000000029,4579.000000000029,4564,4579.000000000029,1,0,0,,Click To Continue,Continue Button,6,object-127,Display 2,no_uti_choc.png,no_hed_choc.png,,consent
24,1747166771358,"13/05/2025, 20:06:11",1747148771358,-5,"13/05/2025, 10:06:11",226982,11,task-a3hj,,46152589,13415624,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x893,,None_cue,7,No Cue,Spreadsheet1,1,Display 2,Screen 7,zwgmqn,6,response,Slightly valuable,2283,4564,4581,2283,4564,4581,1,2298,0,,Rating Scale,Rating Scale,3,object-119,Display 2,no_uti_choc.png,no_hed_choc.png,,consent
25,1747166771358,"13/05/2025, 20:06:11",1747148771358,-5,"13/05/2025, 10:06:11",226982,11,task-a3hj,,46152589,13415624,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x893,,None_cue,7,No Cue,Spreadsheet1,1,Display 2,Screen 7,zwgmqn,6,response,Neutral,4046,4564,4581,4046,4564,4581,1,535,0,,Rating Scale,Rating Scale,5,object-121,Display 2,no_uti_choc.png,no_hed_choc.png,,consent
26,1747166771361,"13/05/2025, 20:06:11",1747148771361,-5,"13/05/2025, 10:06:11",226982,11,task-a3hj,,46152589,13415624,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x893,,None_cue,7,No Cue,,,,,,,info,END,,,191150,,,,,,,,,,,,,,,,consent
﻿1,1747167765705,"13/05/2025, 20:22:45",1747149765705,-5,"13/05/2025, 10:22:45",226982,11,task-pzyq,,46153069,13415740,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x960,1707x917,,Popularity_cue,13,Popularity,,,,,,,info,BEGIN,,,,,,,,,,,,,,,,,,,consent
2,1747167780318,"13/05/2025, 20:23:00",1747149780318,-5,"13/05/2025, 10:23:00",226982,11,task-pzyq,,46153069,13415740,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x960,1707x917,,Popularity_cue,13,Popularity,Spreadsheet1,1,Display 1,Screen 2,ebpf5f,1,continue,,10862.1,10860.800000000001,10862.1,10862.1,10860.800000000001,10862.1,1,0,0,,Click To Continue,Continue Button,3,object-9,Display 1,popularity_hed_choc.png,popularity_hed_hd.png,,consent
3,1747167794102,"13/05/2025, 20:23:14",1747149794102,-5,"13/05/2025, 10:23:14",226982,11,task-pzyq,,46153069,13415740,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x960,1707x917,,Popularity_cue,13,Popularity,Spreadsheet1,1,Display 1,Screen 3,fqpwl6,2,response,10,7055.700000000001,13777.8,13784.699999976157,7055.700000000001,13777.8,13784.699999976157,1,6728.999999976157,0,,Single Number Entry,Single Number Entry,5,object-42,Display 1,popularity_hed_choc.png,popularity_hed_hd.png,,consent
4,1747167794103,"13/05/2025, 20:23:14",1747149794103,-5,"13/05/2025, 10:23:14",226982,11,task-pzyq,,46153069,13415740,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x960,1707x917,,Popularity_cue,13,Popularity,Spreadsheet1,1,Display 1,Screen 3,fqpwl6,2,response,Somewhat likely,12145.8,13777.8,13784.8,12145.8,13777.8,13784.8,1,1639,0,,Rating Scale,Rating Scale,3,object-15,Display 1,popularity_hed_choc.png,popularity_hed_hd.png,,consent
5,1747167807778,"13/05/2025, 20:23:27",1747149807778,-5,"13/05/2025, 10:23:27",226982,11,task-pzyq,,46153069,13415740,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x960,1707x917,,Popularity_cue,13,Popularity,Spreadsheet1,1,Display 1,Screen 9,uzega4,3,continue,,13680.699999999997,13673.599999999999,13680.699999999997,13680.699999999997,13673.599999999999,13680.699999999997,1,0,0,,Click To Continue,Continue Button,6,object-109,Display 1,popularity_hed_choc.png,popularity_hed_hd.png,,consent
6,1747167807786,"13/05/2025, 20:23:27",1747149807786,-5,"13/05/2025, 10:23:27",226982,11,task-pzyq,,46153069,13415740,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x960,1707x917,,Popularity_cue,13,Popularity,Spreadsheet1,1,Display 1,Screen 9,uzega4,3,response,Very valuable,4826.199999999997,13673.599999999999,13680.699999999997,4826.199999999997,13673.599999999999,13680.699999999997,1,8854.5,0,,Rating Scale,Rating Scale,3,object-104,Display 1,popularity_hed_choc.png,popularity_hed_hd.png,,consent
7,1747167807788,"13/05/2025, 20:23:27",1747149807788,-5,"13/05/2025, 10:23:27",226982,11,task-pzyq,,46153069,13415740,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x960,1707x917,,Popularity_cue,13,Popularity,Spreadsheet1,1,Display 1,Screen 9,uzega4,3,response,Trust a lot,2937.4000000000015,13673.599999999999,13680.699999999997,2937.4000000000015,13673.599999999999,13680.699999999997,1,10743.299999999996,0,,Rating Scale,Rating Scale,5,object-107,Display 1,popularity_hed_choc.png,popularity_hed_hd.png,,consent
8,1747167812861,"13/05/2025, 20:23:32",1747149812861,-5,"13/05/2025, 10:23:32",226982,11,task-pzyq,,46153069,13415740,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x960,1707x917,,Popularity_cue,13,Popularity,Spreadsheet1,1,Display 1,Screen 6,hdb9ih,4,continue,,5092.79999997616,5090.300000000003,5092.79999997616,5092.79999997616,5090.300000000003,5092.79999997616,1,0,0,,Click To Continue,Continue Button,3,object-625,Display 1,popularity_hed_choc.png,popularity_hed_hd.png,,consent
9,1747167818533,"13/05/2025, 20:23:38",1747149818533,-5,"13/05/2025, 10:23:38",226982,11,task-pzyq,,46153069,13415740,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x960,1707x917,,Popularity_cue,13,Popularity,Spreadsheet1,1,Display 1,Screen 7,anxxu9,5,response,100,1701.199999999997,5673.199999999997,5674.70000002384,1701.199999999997,5673.199999999997,5674.70000002384,1,3973.5000000238433,0,,Single Number Entry,Single Number Entry,6,object-73,Display 1,popularity_hed_choc.png,popularity_hed_hd.png,,consent
10,1747167818534,"13/05/2025, 20:23:38",1747149818534,-5,"13/05/2025, 10:23:38",226982,11,task-pzyq,,46153069,13415740,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x960,1707x917,,Popularity_cue,13,Popularity,Spreadsheet1,1,Display 1,Screen 7,anxxu9,5,response,Somewhat likely,3964.9000000000015,5673.199999999997,5675.800000047682,3964.9000000000015,5673.199999999997,5675.800000047682,1,1710.9000000476808,0,,Rating Scale,Rating Scale,4,object-71,Display 1,popularity_hed_choc.png,popularity_hed_hd.png,,consent
11,1747167820321,"13/05/2025, 20:23:40",1747149820321,-5,"13/05/2025, 10:23:40",226982,11,task-pzyq,,46153069,13415740,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x960,1707x917,,Popularity_cue,13,Popularity,Spreadsheet1,1,Display 1,Screen 8,9auoua,6,continue,,1789.5000000238433,1786.4000000000015,1789.5000000238433,1789.5000000238433,1786.4000000000015,1789.5000000238433,1,0,0,,Click To Continue,Continue Button,6,object-110,Display 1,popularity_hed_choc.png,popularity_hed_hd.png,,consent
12,1747167820321,"13/05/2025, 20:23:40",1747149820321,-5,"13/05/2025, 10:23:40",226982,11,task-pzyq,,46153069,13415740,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x960,1707x917,,Popularity_cue,13,Popularity,Spreadsheet1,1,Display 1,Screen 8,9auoua,6,response,Very valuable,701.5999999999985,1786.4000000000015,1789.6999999523177,701.5999999999985,1786.4000000000015,1789.6999999523177,1,1088.0999999523192,0,,Rating Scale,Rating Scale,3,object-94,Display 1,popularity_hed_choc.png,popularity_hed_hd.png,,consent
13,1747167820321,"13/05/2025, 20:23:40",1747149820321,-5,"13/05/2025, 10:23:40",226982,11,task-pzyq,,46153069,13415740,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x960,1707x917,,Popularity_cue,13,Popularity,Spreadsheet1,1,Display 1,Screen 8,9auoua,6,response,Trust a lot,1125.0999999999985,1786.4000000000015,1789.9000000000015,1125.0999999999985,1786.4000000000015,1789.9000000000015,1,664.8000000000029,0,,Rating Scale,Rating Scale,5,object-97,Display 1,popularity_hed_choc.png,popularity_hed_hd.png,,consent
14,1747167823502,"13/05/2025, 20:23:43",1747149823502,-5,"13/05/2025, 10:23:43",226982,11,task-pzyq,,46153069,13415740,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x960,1707x917,,Popularity_cue,13,Popularity,Spreadsheet1,1,Display 2,Screen 2,7hdzze,1,continue,,3184.100000023842,3179,3184.100000023842,3184.100000023842,3179,3184.100000023842,1,0,0,,Click To Continue,Continue Button,3,object-50,Display 2,popularity_uti_hd.png,popularity_uti_choc.png,,consent
15,1747167828469,"13/05/2025, 20:23:48",1747149828469,-5,"13/05/2025, 10:23:48",226982,11,task-pzyq,,46153069,13415740,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x960,1707x917,,Popularity_cue,13,Popularity,Spreadsheet1,1,Display 2,Screen 3,9p8xm6,2,response,100,4097,4965.199999999997,4972.299999952316,4097,4965.199999999997,4972.299999952316,1,875.2999999523163,0,,Single Number Entry,Single Number Entry,6,object-58,Display 2,popularity_uti_hd.png,popularity_uti_choc.png,,consent
16,1747167828470,"13/05/2025, 20:23:48",1747149828470,-5,"13/05/2025, 10:23:48",226982,11,task-pzyq,,46153069,13415740,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x960,1707x917,,Popularity_cue,13,Popularity,Spreadsheet1,1,Display 2,Screen 3,9p8xm6,2,response,Somewhat likely,2478.9000000000015,4965.199999999997,4972.299999999988,2478.9000000000015,4965.199999999997,4972.299999999988,1,2493.399999999987,0,,Rating Scale,Rating Scale,4,object-56,Display 2,popularity_uti_hd.png,popularity_uti_choc.png,,consent
17,1747167832637,"13/05/2025, 20:23:52",1747149832637,-5,"13/05/2025, 10:23:52",226982,11,task-pzyq,,46153069,13415740,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x960,1707x917,,Popularity_cue,13,Popularity,Spreadsheet1,1,Display 2,Screen 6,2ebi33,3,continue,,4175.000000047687,4173.5,4175.000000047687,4175.000000047687,4173.5,4175.000000047687,1,0,0,,Click To Continue,Continue Button,6,object-133,Display 2,popularity_uti_hd.png,popularity_uti_choc.png,,consent
18,1747167832639,"13/05/2025, 20:23:52",1747149832639,-5,"13/05/2025, 10:23:52",226982,11,task-pzyq,,46153069,13415740,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x960,1707x917,,Popularity_cue,13,Popularity,Spreadsheet1,1,Display 2,Screen 6,2ebi33,3,response,Very valuable,1097.1000000000058,4173.5,4176.800000000003,1097.1000000000058,4173.5,4176.800000000003,1,3079.699999999997,0,,Rating Scale,Rating Scale,3,object-130,Display 2,popularity_uti_hd.png,popularity_uti_choc.png,,consent
19,1747167832639,"13/05/2025, 20:23:52",1747149832639,-5,"13/05/2025, 10:23:52",226982,11,task-pzyq,,46153069,13415740,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x960,1707x917,,Popularity_cue,13,Popularity,Spreadsheet1,1,Display 2,Screen 6,2ebi33,3,response,Trust a lot,3645.699999999997,4173.5,4177.000000047687,3645.699999999997,4173.5,4177.000000047687,1,531.3000000476895,0,,Rating Scale,Rating Scale,5,object-132,Display 2,popularity_uti_hd.png,popularity_uti_choc.png,,consent
20,1747167834384,"13/05/2025, 20:23:54",1747149834384,-5,"13/05/2025, 10:23:54",226982,11,task-pzyq,,46153069,13415740,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x960,1707x917,,Popularity_cue,13,Popularity,Spreadsheet1,1,Display 2,Screen 4,auj52o,4,continue,,1748.0000000476866,1743.1000000000058,1748.0000000476866,1748.0000000476866,1743.1000000000058,1748.0000000476866,1,0,0,,Click To Continue,Continue Button,3,object-80,Display 2,popularity_uti_hd.png,popularity_uti_choc.png,,consent
21,1747167840741,"13/05/2025, 20:24:00",1747149840741,-5,"13/05/2025, 10:24:00",226982,11,task-pzyq,,46153069,13415740,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x960,1707x917,,Popularity_cue,13,Popularity,Spreadsheet1,1,Display 2,Screen 5,6bvrh3,5,response,10,2972.199999999997,6360.899999999994,6362.199999999997,2972.199999999997,6360.899999999994,6362.199999999997,1,3390,0,,Single Number Entry,Single Number Entry,6,object-88,Display 2,popularity_uti_hd.png,popularity_uti_choc.png,,consent
22,1747167840741,"13/05/2025, 20:24:00",1747149840741,-5,"13/05/2025, 10:24:00",226982,11,task-pzyq,,46153069,13415740,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x960,1707x917,,Popularity_cue,13,Popularity,Spreadsheet1,1,Display 2,Screen 5,6bvrh3,5,response,Somewhat likely,3812.399999999994,6360.899999999994,6362.400000047681,3812.399999999994,6360.899999999994,6362.400000047681,1,2550.0000000476866,0,,Rating Scale,Rating Scale,4,object-86,Display 2,popularity_uti_hd.png,popularity_uti_choc.png,,consent
23,1747167842097,"13/05/2025, 20:24:02",1747149842097,-5,"13/05/2025, 10:24:02",226982,11,task-pzyq,,46153069,13415740,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x960,1707x917,,Popularity_cue,13,Popularity,Spreadsheet1,1,Display 2,Screen 7,jex1wc,6,continue,,1357.5000000476866,1354.199999999997,1357.5000000476866,1357.5000000476866,1354.199999999997,1357.5000000476866,1,0,0,,Click To Continue,Continue Button,6,object-140,Display 2,popularity_uti_hd.png,popularity_uti_choc.png,,consent
24,1747167842097,"13/05/2025, 20:24:02",1747149842097,-5,"13/05/2025, 10:24:02",226982,11,task-pzyq,,46153069,13415740,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x960,1707x917,,Popularity_cue,13,Popularity,Spreadsheet1,1,Display 2,Screen 7,jex1wc,6,response,Very valuable,583.4000000000087,1354.199999999997,1357.800000000003,583.4000000000087,1354.199999999997,1357.800000000003,1,774.3999999999942,0,,Rating Scale,Rating Scale,3,object-137,Display 2,popularity_uti_hd.png,popularity_uti_choc.png,,consent
25,1747167842098,"13/05/2025, 20:24:02",1747149842098,-5,"13/05/2025, 10:24:02",226982,11,task-pzyq,,46153069,13415740,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x960,1707x917,,Popularity_cue,13,Popularity,Spreadsheet1,1,Display 2,Screen 7,jex1wc,6,response,Trust a lot,937.6000000000058,1354.199999999997,1358.0000000476866,937.6000000000058,1354.199999999997,1358.0000000476866,1,420.4000000476808,0,,Rating Scale,Rating Scale,5,object-139,Display 2,popularity_uti_hd.png,popularity_uti_choc.png,,consent
26,1747167842099,"13/05/2025, 20:24:02",1747149842099,-5,"13/05/2025, 10:24:02",226982,11,task-pzyq,,46153069,13415740,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x960,1707x917,,Popularity_cue,13,Popularity,,,,,,,info,END,,,76336,,,,,,,,,,,,,,,,consent
﻿1,1747168557724,"13/05/2025, 20:35:57",1747143357724,-7,"13/05/2025, 06:35:57",226982,11,task-yeyg,,46153367,13415801,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x812,,Scarcity_cue,7,Scarcity,,,,,,,info,BEGIN,,,,,,,,,,,,,,,,,,,consent
2,1747168581223,"13/05/2025, 20:36:21",1747143381223,-7,"13/05/2025, 06:36:21",226982,11,task-yeyg,,46153367,13415801,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x812,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 1,Screen 2,ebpf5f,1,continue,,6199.899999999998,6183.299999999999,6199.899999999998,6199.899999999998,6183.299999999999,6199.899999999998,1,0,0,,Click To Continue,Continue Button,3,object-9,Display 1,scarcity_hed_choc.png,scarcity_uti_choc.png,,consent
3,1747168618025,"13/05/2025, 20:36:58",1747143418025,-7,"13/05/2025, 06:36:58",226982,11,task-yeyg,,46153367,13415801,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x812,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 1,Screen 3,fqpwl6,2,response,15,9850.099999999999,36800.200000000004,36817.80000000001,9850.099999999999,36800.200000000004,36817.80000000001,1,26967.70000000001,0,,Single Number Entry,Single Number Entry,6,object-42,Display 1,scarcity_hed_choc.png,scarcity_uti_choc.png,,consent
4,1747168618027,"13/05/2025, 20:36:58",1747143418027,-7,"13/05/2025, 06:36:58",226982,11,task-yeyg,,46153367,13415801,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x812,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 1,Screen 3,fqpwl6,2,response,Very unlikely,2416.2000000000007,36800.200000000004,36817.80000000001,2416.2000000000007,36800.200000000004,36817.80000000001,1,34401.600000000006,0,,Rating Scale,Rating Scale,4,object-15,Display 1,scarcity_hed_choc.png,scarcity_uti_choc.png,,consent
5,1747168627039,"13/05/2025, 20:37:07",1747143427039,-7,"13/05/2025, 06:37:07",226982,11,task-yeyg,,46153367,13415801,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x812,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 1,Screen 8,yxwrgs,3,continue,,9033.600000000006,9016.800000000003,9033.600000000006,9033.600000000006,9016.800000000003,9033.600000000006,1,0,0,,Click To Continue,Continue Button,6,object-109,Display 1,scarcity_hed_choc.png,scarcity_uti_choc.png,,consent
6,1747168633937,"13/05/2025, 20:37:13",1747143433937,-7,"13/05/2025, 06:37:13",226982,11,task-yeyg,,46153367,13415801,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x812,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 1,Screen 8,yxwrgs,3,continue,,15932.599999976155,15916.800000000003,15932.599999976155,15932.599999976155,15916.800000000003,15932.599999976155,1,0,0,,Click To Continue,Continue Button,6,object-109,Display 1,scarcity_hed_choc.png,scarcity_uti_choc.png,,consent
7,1747168633940,"13/05/2025, 20:37:13",1747143433940,-7,"13/05/2025, 06:37:13",226982,11,task-yeyg,,46153367,13415801,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x812,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 1,Screen 8,yxwrgs,3,response,Slightly valuable,14500.199999999997,15916.800000000003,15933.500000000015,14500.199999999997,15916.800000000003,15933.500000000015,1,1433.3000000000175,0,,Rating Scale,Rating Scale,3,object-104,Display 1,scarcity_hed_choc.png,scarcity_uti_choc.png,,consent
