Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-7gnq,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: hedonic,Spreadsheet: uti,Manipulation: Spreadsheet,branch-4sm5
12,1.74718E+12,"13/05/2025, 23:26:34",1.74716E+12,-5,"13/05/2025, 13:26:34",226982,12,task-a3hj,,46155126,13416249,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1512x982,1512x945,,None_cue,9,No Cue,Spreadsheet1,1,Display 1,Screen 9,vsokun,6,response,Not valuable at all,10016.6,31449.7,31458.6,10016.6,31449.7,31458.6,1,21442,0,,Rating Scale,Rating Scale,3,object-103,Display 1,no_uti_choc.png,no_hed_choc.png,,consent
13,1.74718E+12,"13/05/2025, 23:26:34",1.74716E+12,-5,"13/05/2025, 13:26:34",226982,12,task-a3hj,,46155126,13416249,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1512x982,1512x945,,None_cue,9,No Cue,Spreadsheet1,1,Display 1,Screen 9,vsokun,6,response,Trust somewhat,29100.1,31449.7,31458.6,29100.1,31449.7,31458.6,1,2358.5,0,,Rating Scale,Rating Scale,5,object-105,Display 1,no_uti_choc.png,no_hed_choc.png,,consent
14,1.74718E+12,"13/05/2025, 23:26:46",1.74716E+12,-5,"13/05/2025, 13:26:46",226982,12,task-a3hj,,46155126,13416249,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1512x982,1512x945,,None_cue,9,No Cue,Spreadsheet1,1,Display 2,Screen 2,7hdzze,1,continue,,11991.4,11983.4,11991.4,11991.4,11983.4,11991.4,1,0,0,,Click To Continue,Continue Button,3,object-50,Display 2,no_hed_hd.png,no_uti_hd.png,,consent
15,1.74718E+12,"13/05/2025, 23:26:54",1.74716E+12,-5,"13/05/2025, 13:26:54",226982,12,task-a3hj,,46155126,13416249,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1512x982,1512x945,,None_cue,9,No Cue,Spreadsheet1,1,Display 2,Screen 3,9p8xm6,2,response,50,5833.2,7591.8,7600.4,5833.2,7591.8,7600.4,1,1767.2,0,,Single Number Entry,Single Number Entry,6,object-58,Display 2,no_hed_hd.png,no_uti_hd.png,,consent
16,1.74718E+12,"13/05/2025, 23:26:54",1.74716E+12,-5,"13/05/2025, 13:26:54",226982,12,task-a3hj,,46155126,13416249,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1512x982,1512x945,,None_cue,9,No Cue,Spreadsheet1,1,Display 2,Screen 3,9p8xm6,2,response,Very unlikely,3383.7,7591.8,7600.4,3383.7,7591.8,7600.4,1,4216.7,0,,Rating Scale,Rating Scale,4,object-56,Display 2,no_hed_hd.png,no_uti_hd.png,,consent
17,1.74718E+12,"13/05/2025, 23:27:13",1.74716E+12,-5,"13/05/2025, 13:27:13",226982,12,task-a3hj,,46155126,13416249,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1512x982,1512x945,,None_cue,9,No Cue,Spreadsheet1,1,Display 2,Screen 6,buudn6,3,continue,,18732.1,18726.3,18732.1,18732.1,18726.3,18732.1,1,0,0,,Click To Continue,Continue Button,6,object-126,Display 2,no_hed_hd.png,no_uti_hd.png,,consent
18,1.74718E+12,"13/05/2025, 23:27:13",1.74716E+12,-5,"13/05/2025, 13:27:13",226982,12,task-a3hj,,46155126,13416249,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1512x982,1512x945,,None_cue,9,No Cue,Spreadsheet1,1,Display 2,Screen 6,buudn6,3,response,Not valuable at all,6041.1,18726.3,18734,6041.1,18726.3,18734,1,12692.9,0,,Rating Scale,Rating Scale,3,object-111,Display 2,no_hed_hd.png,no_uti_hd.png,,consent
19,1.74718E+12,"13/05/2025, 23:27:13",1.74716E+12,-5,"13/05/2025, 13:27:13",226982,12,task-a3hj,,46155126,13416249,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1512x982,1512x945,,None_cue,9,No Cue,Spreadsheet1,1,Display 2,Screen 6,buudn6,3,response,Trust very little,13929.7,18726.3,18734.1,13929.7,18726.3,18734.1,1,4804.4,0,,Rating Scale,Rating Scale,5,object-113,Display 2,no_hed_hd.png,no_uti_hd.png,,consent
20,1.74718E+12,"13/05/2025, 23:27:17",1.74716E+12,-5,"13/05/2025, 13:27:17",226982,12,task-a3hj,,46155126,13416249,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1512x982,1512x945,,None_cue,9,No Cue,Spreadsheet1,1,Display 2,Screen 4,auj52o,4,continue,,4574.8,4565.7,4574.8,4574.8,4565.7,4574.8,1,0,0,,Click To Continue,Continue Button,3,object-80,Display 2,no_hed_hd.png,no_uti_hd.png,,consent
21,1.74718E+12,"13/05/2025, 23:27:31",1.74716E+12,-5,"13/05/2025, 13:27:31",226982,12,task-a3hj,,46155126,13416249,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1512x982,1512x945,,None_cue,9,No Cue,Spreadsheet1,1,Display 2,Screen 5,6bvrh3,5,response,50,10016.6,13666.6,13674.1,10016.6,13666.6,13674.1,1,3657.5,0,,Single Number Entry,Single Number Entry,6,object-88,Display 2,no_hed_hd.png,no_uti_hd.png,,consent
22,1.74718E+12,"13/05/2025, 23:27:31",1.74716E+12,-5,"13/05/2025, 13:27:31",226982,12,task-a3hj,,46155126,13416249,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1512x982,1512x945,,None_cue,9,No Cue,Spreadsheet1,1,Display 2,Screen 5,6bvrh3,5,response,Somewhat unlikely,6716.6,13666.6,13675.5,6716.6,13666.6,13675.5,1,6958.9,0,,Rating Scale,Rating Scale,4,object-86,Display 2,no_hed_hd.png,no_uti_hd.png,,consent
23,1.74718E+12,"13/05/2025, 23:28:50",1.74716E+12,-5,"13/05/2025, 13:28:50",226982,12,task-a3hj,,46155126,13416249,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1512x982,1512x945,,None_cue,9,No Cue,Spreadsheet1,1,Display 2,Screen 7,zwgmqn,6,continue,,79637.5,79633.4,79637.5,79637.5,79633.4,79637.5,1,0,0,,Click To Continue,Continue Button,6,object-127,Display 2,no_hed_hd.png,no_uti_hd.png,,consent
24,1.74718E+12,"13/05/2025, 23:28:50",1.74716E+12,-5,"13/05/2025, 13:28:50",226982,12,task-a3hj,,46155126,13416249,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1512x982,1512x945,,None_cue,9,No Cue,Spreadsheet1,1,Display 2,Screen 7,zwgmqn,6,response,Somewhat valuable,3249.7,79633.4,79639.7,3249.7,79633.4,79639.7,1,76390,0,,Rating Scale,Rating Scale,3,object-119,Display 2,no_hed_hd.png,no_uti_hd.png,,consent
25,1.74718E+12,"13/05/2025, 23:28:50",1.74716E+12,-5,"13/05/2025, 13:28:50",226982,12,task-a3hj,,46155126,13416249,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1512x982,1512x945,,None_cue,9,No Cue,Spreadsheet1,1,Display 2,Screen 7,zwgmqn,6,response,Trust somewhat,78824.4,79633.4,79639.9,78824.4,79633.4,79639.9,1,815.5,0,,Rating Scale,Rating Scale,5,object-121,Display 2,no_hed_hd.png,no_uti_hd.png,,consent
26,1.74718E+12,"13/05/2025, 23:28:50",1.74716E+12,-5,"13/05/2025, 13:28:50",226982,12,task-a3hj,,46155126,13416249,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1512x982,1512x945,,None_cue,9,No Cue,,,,,,,info,END,,,269499,,,,,,,,,,,,,,,,consent
﻿1,1.74719E+12,"14/05/2025, 01:44:30",1.74717E+12,-5,"13/05/2025, 15:44:30",226982,12,task-pzyq,,46155767,13416442,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,WeChat 6.8.0,1920x1080,955x764,,Popularity_cue,15,Popularity,,,,,,,info,BEGIN,,,,,,,,,,,,,,,,,,,consent
2,1.74719E+12,"14/05/2025, 01:44:50",1.74717E+12,-5,"13/05/2025, 15:44:50",226982,12,task-pzyq,,46155767,13416442,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,WeChat 6.8.0,1920x1080,955x764,,Popularity_cue,15,Popularity,Spreadsheet1,1,Display 1,Screen 2,ebpf5f,1,continue,,15610.333,15593.674,15610.333,15610.333,15593.674,15610.333,1,0,0,,Click To Continue,Continue Button,3,object-9,Display 1,popularity_uti_choc.png,popularity_hed_choc.png,,consent
3,1.74719E+12,"14/05/2025, 01:45:18",1.74717E+12,-5,"13/05/2025, 15:45:18",226982,12,task-pzyq,,46155767,13416442,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,WeChat 6.8.0,1920x1080,955x764,,Popularity_cue,15,Popularity,Spreadsheet1,1,Display 1,Screen 3,fqpwl6,2,response,5,24972.906,27988.185,28001.878,24972.906,27988.185,28001.878,1,3028.972,0,,Single Number Entry,Single Number Entry,5,object-42,Display 1,popularity_uti_choc.png,popularity_hed_choc.png,,consent
4,1.74719E+12,"14/05/2025, 01:45:18",1.74717E+12,-5,"13/05/2025, 15:45:18",226982,12,task-pzyq,,46155767,13416442,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,WeChat 6.8.0,1920x1080,955x764,,Popularity_cue,15,Popularity,Spreadsheet1,1,Display 1,Screen 3,fqpwl6,2,response,Somewhat likely,19208.443,27988.185,28003.978,19208.443,27988.185,28003.978,1,8795.535,0,,Rating Scale,Rating Scale,3,object-15,Display 1,popularity_uti_choc.png,popularity_hed_choc.png,,consent
5,1.74719E+12,"14/05/2025, 01:45:33",1.74717E+12,-5,"13/05/2025, 15:45:33",226982,12,task-pzyq,,46155767,13416442,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,WeChat 6.8.0,1920x1080,955x764,,Popularity_cue,15,Popularity,Spreadsheet1,1,Display 1,Screen 9,uzega4,3,continue,,15382.293,15376.694,15382.293,15382.293,15376.694,15382.293,1,0,0,,Click To Continue,Continue Button,6,object-109,Display 1,popularity_uti_choc.png,popularity_hed_choc.png,,consent
6,1.74719E+12,"14/05/2025, 01:45:33",1.74717E+12,-5,"13/05/2025, 15:45:33",226982,12,task-pzyq,,46155767,13416442,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,WeChat 6.8.0,1920x1080,955x764,,Popularity_cue,15,Popularity,Spreadsheet1,1,Display 1,Screen 9,uzega4,3,response,Slightly valuable,9129.569,15376.694,15384.793,9129.569,15376.694,15384.793,1,6255.224,0,,Rating Scale,Rating Scale,3,object-104,Display 1,popularity_uti_choc.png,popularity_hed_choc.png,,consent
7,1.74719E+12,"14/05/2025, 01:45:33",1.74717E+12,-5,"13/05/2025, 15:45:33",226982,12,task-pzyq,,46155767,13416442,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,WeChat 6.8.0,1920x1080,955x764,,Popularity_cue,15,Popularity,Spreadsheet1,1,Display 1,Screen 9,uzega4,3,response,Trust a lot,13810.748,15376.694,15385.193,13810.748,15376.694,15385.193,1,1574.445,0,,Rating Scale,Rating Scale,5,object-107,Display 1,popularity_uti_choc.png,popularity_hed_choc.png,,consent
8,1.74719E+12,"14/05/2025, 01:45:42",1.74717E+12,-5,"13/05/2025, 15:45:42",226982,12,task-pzyq,,46155767,13416442,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,WeChat 6.8.0,1920x1080,955x764,,Popularity_cue,15,Popularity,Spreadsheet1,1,Display 1,Screen 6,hdb9ih,4,continue,,8572.899,8563.194,8572.899,8572.899,8563.194,8572.899,1,0,0,,Click To Continue,Continue Button,3,object-625,Display 1,popularity_uti_choc.png,popularity_hed_choc.png,,consent
9,1.74719E+12,"14/05/2025, 01:45:53",1.74717E+12,-5,"13/05/2025, 15:45:53",226982,12,task-pzyq,,46155767,13416442,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,WeChat 6.8.0,1920x1080,955x764,,Popularity_cue,15,Popularity,Spreadsheet1,1,Display 1,Screen 7,anxxu9,5,response,7.5,9596.04,11461.848,11468.505,9596.04,11461.848,11468.505,1,1872.465,0,,Single Number Entry,Single Number Entry,6,object-73,Display 1,popularity_uti_choc.png,popularity_hed_choc.png,,consent
10,1.74719E+12,"14/05/2025, 01:45:53",1.74717E+12,-5,"13/05/2025, 15:45:53",226982,12,task-pzyq,,46155767,13416442,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,WeChat 6.8.0,1920x1080,955x764,,Popularity_cue,15,Popularity,Spreadsheet1,1,Display 1,Screen 7,anxxu9,5,response,Somewhat likely,1532.628,11461.848,11471.705,1532.628,11461.848,11471.705,1,9939.077,0,,Rating Scale,Rating Scale,4,object-71,Display 1,popularity_uti_choc.png,popularity_hed_choc.png,,consent
11,1.74719E+12,"14/05/2025, 01:45:59",1.74717E+12,-5,"13/05/2025, 15:45:59",226982,12,task-pzyq,,46155767,13416442,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,WeChat 6.8.0,1920x1080,955x764,,Popularity_cue,15,Popularity,Spreadsheet1,1,Display 1,Screen 8,9auoua,6,continue,,5841.757,5831.095,5841.757,5841.757,5831.095,5841.757,1,0,0,,Click To Continue,Continue Button,6,object-110,Display 1,popularity_uti_choc.png,popularity_hed_choc.png,,consent
12,1.74719E+12,"14/05/2025, 01:45:59",1.74717E+12,-5,"13/05/2025, 15:45:59",226982,12,task-pzyq,,46155767,13416442,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,WeChat 6.8.0,1920x1080,955x764,,Popularity_cue,15,Popularity,Spreadsheet1,1,Display 1,Screen 8,9auoua,6,response,Slightly valuable,1815.831,5831.095,5842.557,1815.831,5831.095,5842.557,1,4026.726,0,,Rating Scale,Rating Scale,3,object-94,Display 1,popularity_uti_choc.png,popularity_hed_choc.png,,consent
13,1.74719E+12,"14/05/2025, 01:45:59",1.74717E+12,-5,"13/05/2025, 15:45:59",226982,12,task-pzyq,,46155767,13416442,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,WeChat 6.8.0,1920x1080,955x764,,Popularity_cue,15,Popularity,Spreadsheet1,1,Display 1,Screen 8,9auoua,6,response,Trust fairly well,5181.394,5831.095,5842.957,5181.394,5831.095,5842.957,1,661.563,0,,Rating Scale,Rating Scale,5,object-97,Display 1,popularity_uti_choc.png,popularity_hed_choc.png,,consent
14,1.74719E+12,"14/05/2025, 01:46:04",1.74717E+12,-5,"13/05/2025, 15:46:04",226982,12,task-pzyq,,46155767,13416442,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,WeChat 6.8.0,1920x1080,955x764,,Popularity_cue,15,Popularity,Spreadsheet1,1,Display 2,Screen 2,7hdzze,1,continue,,5530.788,5514.129,5530.788,5530.788,5514.129,5530.788,1,0,0,,Click To Continue,Continue Button,3,object-50,Display 2,popularity_hed_hd.png,popularity_uti_hd.png,,consent
15,1.74719E+12,"14/05/2025, 01:46:20",1.74717E+12,-5,"13/05/2025, 15:46:20",226982,12,task-pzyq,,46155767,13416442,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,WeChat 6.8.0,1920x1080,955x764,,Popularity_cue,15,Popularity,Spreadsheet1,1,Display 2,Screen 3,9p8xm6,2,response,30,14843.798,15976.61,15978.633,14843.798,15976.61,15978.633,1,1134.835,0,,Single Number Entry,Single Number Entry,6,object-58,Display 2,popularity_hed_hd.png,popularity_uti_hd.png,,consent
16,1.74719E+12,"14/05/2025, 01:46:20",1.74717E+12,-5,"13/05/2025, 15:46:20",226982,12,task-pzyq,,46155767,13416442,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,WeChat 6.8.0,1920x1080,955x764,,Popularity_cue,15,Popularity,Spreadsheet1,1,Display 2,Screen 3,9p8xm6,2,response,Somewhat unlikely,1049.517,15976.61,15980.233,1049.517,15976.61,15980.233,1,14930.716,0,,Rating Scale,Rating Scale,4,object-56,Display 2,popularity_hed_hd.png,popularity_uti_hd.png,,consent
17,1.74719E+12,"14/05/2025, 01:46:25",1.74717E+12,-5,"13/05/2025, 15:46:25",226982,12,task-pzyq,,46155767,13416442,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,WeChat 6.8.0,1920x1080,955x764,,Popularity_cue,15,Popularity,Spreadsheet1,1,Display 2,Screen 6,2ebi33,3,continue,,4293.323,4281.833,4293.323,4293.323,4281.833,4293.323,1,0,0,,Click To Continue,Continue Button,6,object-133,Display 2,popularity_hed_hd.png,popularity_uti_hd.png,,consent
18,1.74719E+12,"14/05/2025, 01:46:25",1.74717E+12,-5,"13/05/2025, 15:46:25",226982,12,task-pzyq,,46155767,13416442,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,WeChat 6.8.0,1920x1080,955x764,,Popularity_cue,15,Popularity,Spreadsheet1,1,Display 2,Screen 6,2ebi33,3,response,Fairly valuable,2116.163,4281.833,4293.923,2116.163,4281.833,4293.923,1,2177.76,0,,Rating Scale,Rating Scale,3,object-130,Display 2,popularity_hed_hd.png,popularity_uti_hd.png,,consent
19,1.74719E+12,"14/05/2025, 01:46:25",1.74717E+12,-5,"13/05/2025, 15:46:25",226982,12,task-pzyq,,46155767,13416442,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,WeChat 6.8.0,1920x1080,955x764,,Popularity_cue,15,Popularity,Spreadsheet1,1,Display 2,Screen 6,2ebi33,3,response,Trust somewhat,3548.837,4281.833,4294.623,3548.837,4281.833,4294.623,1,745.786,0,,Rating Scale,Rating Scale,5,object-132,Display 2,popularity_hed_hd.png,popularity_uti_hd.png,,consent
20,1.74719E+12,"14/05/2025, 01:46:33",1.74717E+12,-5,"13/05/2025, 15:46:33",226982,12,task-pzyq,,46155767,13416442,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,WeChat 6.8.0,1920x1080,955x764,,Popularity_cue,15,Popularity,Spreadsheet1,1,Display 2,Screen 4,auj52o,4,continue,,8650.59,8646.021,8650.59,8650.59,8646.021,8650.59,1,0,0,,Click To Continue,Continue Button,3,object-80,Display 2,popularity_hed_hd.png,popularity_uti_hd.png,,consent
21,1.74719E+12,"14/05/2025, 01:46:39",1.74717E+12,-5,"13/05/2025, 15:46:39",226982,12,task-pzyq,,46155767,13416442,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,WeChat 6.8.0,1920x1080,955x764,,Popularity_cue,15,Popularity,Spreadsheet1,1,Display 2,Screen 5,6bvrh3,5,response,30,5198.131,6164.353,6174.269,5198.131,6164.353,6174.269,1,976.138,0,,Single Number Entry,Single Number Entry,6,object-88,Display 2,popularity_hed_hd.png,popularity_uti_hd.png,,consent
22,1.74719E+12,"14/05/2025, 01:46:39",1.74717E+12,-5,"13/05/2025, 15:46:39",226982,12,task-pzyq,,46155767,13416442,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,WeChat 6.8.0,1920x1080,955x764,,Popularity_cue,15,Popularity,Spreadsheet1,1,Display 2,Screen 5,6bvrh3,5,response,Somewhat unlikely,1016.722,6164.353,6174.469,1016.722,6164.353,6174.469,1,5157.747,0,,Rating Scale,Rating Scale,4,object-86,Display 2,popularity_hed_hd.png,popularity_uti_hd.png,,consent
23,1.74719E+12,"14/05/2025, 01:46:43",1.74717E+12,-5,"13/05/2025, 15:46:43",226982,12,task-pzyq,,46155767,13416442,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,WeChat 6.8.0,1920x1080,955x764,,Popularity_cue,15,Popularity,Spreadsheet1,1,Display 2,Screen 7,jex1wc,6,continue,,3651.416,3648.321,3651.416,3651.416,3648.321,3651.416,1,0,0,,Click To Continue,Continue Button,6,object-140,Display 2,popularity_hed_hd.png,popularity_uti_hd.png,,consent
24,1.74719E+12,"14/05/2025, 01:46:43",1.74717E+12,-5,"13/05/2025, 15:46:43",226982,12,task-pzyq,,46155767,13416442,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,WeChat 6.8.0,1920x1080,955x764,,Popularity_cue,15,Popularity,Spreadsheet1,1,Display 2,Screen 7,jex1wc,6,response,Fairly valuable,1749.195,3648.321,3652.216,1749.195,3648.321,3652.216,1,1903.021,0,,Rating Scale,Rating Scale,3,object-137,Display 2,popularity_hed_hd.png,popularity_uti_hd.png,,consent
25,1.74719E+12,"14/05/2025, 01:46:43",1.74717E+12,-5,"13/05/2025, 15:46:43",226982,12,task-pzyq,,46155767,13416442,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,WeChat 6.8.0,1920x1080,955x764,,Popularity_cue,15,Popularity,Spreadsheet1,1,Display 2,Screen 7,jex1wc,6,response,Trust somewhat,3248.505,3648.321,3652.916,3248.505,3648.321,3652.916,1,404.411,0,,Rating Scale,Rating Scale,5,object-139,Display 2,popularity_hed_hd.png,popularity_uti_hd.png,,consent
26,1.74719E+12,"14/05/2025, 01:46:43",1.74717E+12,-5,"13/05/2025, 15:46:43",226982,12,task-pzyq,,46155767,13416442,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,WeChat 6.8.0,1920x1080,955x764,,Popularity_cue,15,Popularity,,,,,,,info,END,,,132560,,,,,,,,,,,,,,,,consent
﻿1,1.74719E+12,"14/05/2025, 02:24:26",1.74722E+12,8,"14/05/2025, 18:24:26",226982,12,task-yeyg,,46155991,13416489,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,WeChat 6.8.0,1470x956,860x799,,Scarcity_cue,9,Scarcity,,,,,,,info,BEGIN,,,,,,,,,,,,,,,,,,,consent
2,1.74719E+12,"14/05/2025, 02:26:55",1.74722E+12,8,"14/05/2025, 18:26:55",226982,12,task-yeyg,,46155991,13416489,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,WeChat 6.8.0,1470x956,860x799,,Scarcity_cue,9,Scarcity,Spreadsheet1,1,Display 1,Screen 2,ebpf5f,1,continue,,140966.265,140949.599,140966.265,140966.265,140949.599,140966.265,1,0,0,,Click To Continue,Continue Button,3,object-9,Display 1,scarcity_hed_choc.png,scarcity_uti_choc.png,,consent
3,1.74719E+12,"14/05/2025, 02:27:22",1.74722E+12,8,"14/05/2025, 18:27:22",226982,12,task-yeyg,,46155991,13416489,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,WeChat 6.8.0,1470x956,860x799,,Scarcity_cue,9,Scarcity,Spreadsheet1,1,Display 1,Screen 3,fqpwl6,2,response,0,26527.76,26516.202,26527.76,26527.76,26516.202,26527.76,1,0,0,,Single Number Entry,Single Number Entry,6,object-42,Display 1,scarcity_hed_choc.png,scarcity_uti_choc.png,,consent
4,1.74719E+12,"14/05/2025, 02:27:22",1.74722E+12,8,"14/05/2025, 18:27:22",226982,12,task-yeyg,,46155991,13416489,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,WeChat 6.8.0,1470x956,860x799,,Scarcity_cue,9,Scarcity,Spreadsheet1,1,Display 1,Screen 3,fqpwl6,2,response,Very unlikely,21083.086,26516.202,26529.76,21083.086,26516.202,26529.76,1,5446.674,0,,Rating Scale,Rating Scale,4,object-15,Display 1,scarcity_hed_choc.png,scarcity_uti_choc.png,,consent
5,1.74719E+12,"14/05/2025, 02:29:18",1.74722E+12,8,"14/05/2025, 18:29:18",226982,12,task-yeyg,,46155991,13416489,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,WeChat 6.8.0,1470x956,860x799,,Scarcity_cue,9,Scarcity,Spreadsheet1,1,Display 1,Screen 8,yxwrgs,3,continue,,116433.064,116416.398,116433.064,116433.064,116416.398,116433.064,1,0,0,,Click To Continue,Continue Button,6,object-109,Display 1,scarcity_hed_choc.png,scarcity_uti_choc.png,,consent
6,1.74719E+12,"14/05/2025, 02:29:18",1.74722E+12,8,"14/05/2025, 18:29:18",226982,12,task-yeyg,,46155991,13416489,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,WeChat 6.8.0,1470x956,860x799,,Scarcity_cue,9,Scarcity,Spreadsheet1,1,Display 1,Screen 8,yxwrgs,3,response,Somewhat valuable,106916.355,116416.398,116433.064,106916.355,116416.398,116433.064,1,9516.709,0,,Rating Scale,Rating Scale,3,object-104,Display 1,scarcity_hed_choc.png,scarcity_uti_choc.png,,consent
7,1.74719E+12,"14/05/2025, 02:29:18",1.74722E+12,8,"14/05/2025, 18:29:18",226982,12,task-yeyg,,46155991,13416489,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,WeChat 6.8.0,1470x956,860x799,,Scarcity_cue,9,Scarcity,Spreadsheet1,1,Display 1,Screen 8,yxwrgs,3,response,Trust somewhat,115716.426,116416.398,116433.064,115716.426,116416.398,116433.064,1,716.638,0,,Rating Scale,Rating Scale,5,object-107,Display 1,scarcity_hed_choc.png,scarcity_uti_choc.png,,consent
8,1.74719E+12,"14/05/2025, 02:29:27",1.74722E+12,8,"14/05/2025, 18:29:27",226982,12,task-yeyg,,46155991,13416489,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,WeChat 6.8.0,1470x956,860x799,,Scarcity_cue,9,Scarcity,Spreadsheet1,1,Display 1,Screen 6,hdb9ih,4,continue,,8582.99,8566.324,8582.99,8582.99,8566.324,8582.99,1,0,0,,Click To Continue,Continue Button,3,object-625,Display 1,scarcity_hed_choc.png,scarcity_uti_choc.png,,consent
9,1.74719E+12,"14/05/2025, 02:30:41",1.74722E+12,8,"14/05/2025, 18:30:41",226982,12,task-yeyg,,46155991,13416489,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,WeChat 6.8.0,1470x956,860x799,,Scarcity_cue,9,Scarcity,Spreadsheet1,1,Display 1,Screen 7,anxxu9,5,response,10,5383.475,74699.685,74707.436,5383.475,74699.685,74707.436,1,69323.961,0,,Single Number Entry,Single Number Entry,6,object-73,Display 1,scarcity_hed_choc.png,scarcity_uti_choc.png,,consent
10,1.74719E+12,"14/05/2025, 02:30:41",1.74722E+12,8,"14/05/2025, 18:30:41",226982,12,task-yeyg,,46155991,13416489,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,WeChat 6.8.0,1470x956,860x799,,Scarcity_cue,9,Scarcity,Spreadsheet1,1,Display 1,Screen 7,anxxu9,5,response,Likely,3683.543,74699.685,74712.436,3683.543,74699.685,74712.436,1,71028.893,0,,Rating Scale,Rating Scale,4,object-71,Display 1,scarcity_hed_choc.png,scarcity_uti_choc.png,,consent
11,1.74719E+12,"14/05/2025, 02:30:51",1.74722E+12,8,"14/05/2025, 18:30:51",226982,12,task-yeyg,,46155991,13416489,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,WeChat 6.8.0,1470x956,860x799,,Scarcity_cue,9,Scarcity,Spreadsheet1,1,Display 1,Screen 9,hrk9he,6,continue,,10210.851,10200.098,10210.851,10210.851,10200.098,10210.851,1,0,0,,Click To Continue,Continue Button,6,object-96,Display 1,scarcity_hed_choc.png,scarcity_uti_choc.png,,consent
